id,date,time,competition,tournament,home_team,away_team,home_goals,away_goals,score,opponent,venue,result,played,stadium,stadium_fr,city,belgium_coach,referee,url
11840,2021-10-07,20:45,UEFA Nations League,Uefa Nations League 2021,Belgium,France,2,3,2-3,France,home,L,true,Juventus Stadium,Juventus Stadium,Turijn,Roberto Martinez,,https://www.rbfa.be/en/international-game/11840
12380,2021-10-10,15:00,UEFA Nations League,Uefa Nations League 2021,Italy,Belgium,2,1,2-1,Italy,away,L,true,Juventus Stadium,Juventus Stadium,Turijn,Roberto Martinez,,https://www.rbfa.be/en/international-game/12380
11826,2021-11-13,20:45,FIFA WC Qualifiers,Qatar - 2022,Belgium,Estonia,3,1,3-1,Estonia,home,W,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Roberto Martinez,,https://www.rbfa.be/en/international-game/11826
11827,2021-11-16,20:45,FIFA WC Qualifiers,Qatar - 2022,Wales,Belgium,1,1,1-1,Wales,away,D,true,Cardiff City Stadium,Cardiff City Stadium,Cardiff,Roberto Martinez,,https://www.rbfa.be/en/international-game/11827
12620,2022-03-26,18:00,International friendly,,Republic of Ireland,Belgium,2,2,2-2,Republic of Ireland,away,D,true,Aviva Stadium,Aviva Stadium,Dublin,Roberto Martinez,,https://www.rbfa.be/en/international-game/12620
12660,2022-03-29,20:45,International friendly,,Belgium,Burkina Faso,3,0,3-0,Burkina Faso,home,W,true,Lotto Park,Lotto Park,Anderlecht,Roberto Martinez,,https://www.rbfa.be/en/international-game/12660
12520,2022-06-03,20:45,UEFA Nations League,Uefa Nations League 2023,Belgium,Netherlands,1,4,1-4,Netherlands,home,L,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Roberto Martinez,,https://www.rbfa.be/en/international-game/12520
12521,2022-06-08,20:45,UEFA Nations League,Uefa Nations League 2023,Belgium,Poland,6,1,6-1,Poland,home,W,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Roberto Martinez,,https://www.rbfa.be/en/international-game/12521
12522,2022-06-11,20:45,UEFA Nations League,Uefa Nations League 2023,Wales,Belgium,1,1,1-1,Wales,away,D,true,Cardiff City Stadium,Cardiff City Stadium,Cardiff,Roberto Martinez,,https://www.rbfa.be/en/international-game/12522
12523,2022-06-14,20:45,UEFA Nations League,Uefa Nations League 2023,Poland,Belgium,0,1,0-1,Poland,away,W,true,Norodowy Stadium,Norodowy Stadium,Warschau,Roberto Martinez,,https://www.rbfa.be/en/international-game/12523
12524,2022-09-22,20:45,UEFA Nations League,Uefa Nations League 2023,Belgium,Wales,2,1,2-1,Wales,home,W,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Roberto Martinez,,https://www.rbfa.be/en/international-game/12524
12525,2022-09-25,20:45,UEFA Nations League,Uefa Nations League 2023,Netherlands,Belgium,1,0,1-0,Netherlands,away,L,true,Arena,Arena,Amsterdam,Thierry Henry,,https://www.rbfa.be/en/international-game/12525
13240,2022-11-18,16:00,International friendly,,Belgium,Egypt,1,2,1-2,Egypt,home,L,true,Jaber Al-Ahmad International Stadium,Jaber Al-Ahmad International Stadium,,Roberto Martinez,,https://www.rbfa.be/en/international-game/13240
12823,2022-11-23,20:00,FIFA World Cup,Qatar - 2022,Belgium,Canada,1,0,1-0,Canada,home,W,true,,,,Roberto Martinez,,https://www.rbfa.be/en/international-game/12823
12824,2022-11-27,14:00,FIFA World Cup,Qatar - 2022,Belgium,Morocco,0,2,0-2,Morocco,home,L,true,,,Doha,Roberto Martinez,,https://www.rbfa.be/en/international-game/12824
12825,2022-12-01,16:00,FIFA World Cup,Qatar - 2022,Croatia,Belgium,0,0,0-0,Croatia,away,D,true,,,,Roberto Martinez,,https://www.rbfa.be/en/international-game/12825
13287,2023-03-24,20:45,UEFA EC Qualifiers,Euro 2024,Sweden,Belgium,0,3,0-3,Sweden,away,W,true,Friends Arena,Friends Arena,Solna,Domenico Tedesco,,https://www.rbfa.be/en/international-game/13287
13595,2023-03-28,20:45,International friendly,,Germany,Belgium,2,3,2-3,Germany,away,W,true,Fc Köln,Fc Köln,Keulen,Domenico Tedesco,,https://www.rbfa.be/en/international-game/13595
13288,2023-06-17,20:45,UEFA EC Qualifiers,Euro 2024,Belgium,Austria,1,1,1-1,Austria,home,D,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Domenico Tedesco,,https://www.rbfa.be/en/international-game/13288
13289,2023-06-20,20:45,UEFA EC Qualifiers,Euro 2024,Estonia,Belgium,0,3,0-3,Estonia,away,W,true,A Le Coq Arena,A Le Coq Arena,Tallinn,Domenico Tedesco,,https://www.rbfa.be/en/international-game/13289
13290,2023-09-09,15:00,UEFA EC Qualifiers,Euro 2024,Azerbaijan,Belgium,0,1,0-1,Azerbaijan,away,W,true,Dalga Arena,Dalga Arena,Baku,Domenico Tedesco,,https://www.rbfa.be/en/international-game/13290
13291,2023-09-12,20:45,UEFA EC Qualifiers,Euro 2024,Belgium,Estonia,5,0,5-0,Estonia,home,W,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Domenico Tedesco,,https://www.rbfa.be/en/international-game/13291
13292,2023-10-13,20:45,UEFA EC Qualifiers,Euro 2024,Austria,Belgium,2,3,2-3,Austria,away,W,true,Ernst Happel Stadion,Stade Ernst-Happel,Vienna,Domenico Tedesco,,https://www.rbfa.be/en/international-game/13292
13293,2023-10-16,20:45,UEFA EC Qualifiers,Euro 2024,Belgium,Sweden,1,1,1-1,Sweden,home,D,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Domenico Tedesco,,https://www.rbfa.be/en/international-game/13293
13736,2023-11-15,20:45,International friendly,,Belgium,Serbia,1,0,1-0,Serbia,home,W,true,Den Dreef,Den Dreef,Leuven,Domenico Tedesco,,https://www.rbfa.be/en/international-game/13736
13294,2023-11-19,18:00,UEFA EC Qualifiers,Euro 2024,Belgium,Azerbaijan,5,0,5-0,Azerbaijan,home,W,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Domenico Tedesco,,https://www.rbfa.be/en/international-game/13294
13996,2024-03-23,18:00,International friendly,,Republic of Ireland,Belgium,0,0,0-0,Republic of Ireland,away,D,true,Aviva Stadium,Aviva Stadium,Dublin,Domenico Tedesco,,https://www.rbfa.be/en/international-game/13996
13936,2024-03-26,20:45,International friendly,,England,Belgium,2,2,2-2,England,away,D,true,Wembley Stadium,Stade de Wembley,Londen,Domenico Tedesco,,https://www.rbfa.be/en/international-game/13936
14056,2024-06-05,20:30,International friendly,,Belgium,Montenegro,2,0,2-0,Montenegro,home,W,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Domenico Tedesco,,https://www.rbfa.be/en/international-game/14056
14053,2024-06-08,20:00,International friendly,,Belgium,Luxembourg,3,0,3-0,Luxembourg,home,W,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Domenico Tedesco,,https://www.rbfa.be/en/international-game/14053
13976,2024-06-17,18:00,UEFA European Championship,Euro 2024,Belgium,Slovakia,0,1,0-1,Slovakia,home,L,true,Waldstadion,Waldstadion,Frankfurt,Domenico Tedesco,,https://www.rbfa.be/en/international-game/13976
13977,2024-06-22,21:00,UEFA European Championship,Euro 2024,Belgium,Romania,2,0,2-0,Romania,home,W,true,Fc Köln,Fc Köln,Keulen,Domenico Tedesco,,https://www.rbfa.be/en/international-game/13977
13978,2024-06-26,18:00,UEFA European Championship,Euro 2024,Ukraine,Belgium,0,0,0-0,Ukraine,away,D,true,Stuttgart Arena,Stuttgart Arena,Stuttgart,Domenico Tedesco,,https://www.rbfa.be/en/international-game/13978
14236,2024-07-01,18:00,UEFA European Championship,,France,Belgium,1,0,1-0,France,away,L,true,Düsseldorf Arena,Düsseldorf Arena,Düsseldorf,Domenico Tedesco,,https://www.rbfa.be/en/international-game/14236
14076,2024-09-06,20:45,UEFA Nations League,Uefa Nations League 2025,Belgium,Israel,3,1,3-1,Israel,home,W,true,Nagyerdei Stadion,Nagyerdei Stadion,Debrecen,Domenico Tedesco,,https://www.rbfa.be/en/international-game/14076
14077,2024-09-09,20:45,UEFA Nations League,Uefa Nations League 2025,France,Belgium,2,0,2-0,France,away,L,true,Stade De Lyon,Stade de Lyon,Lyon,Domenico Tedesco,,https://www.rbfa.be/en/international-game/14077
14078,2024-10-10,20:45,UEFA Nations League,Uefa Nations League 2025,Italy,Belgium,2,2,2-2,Italy,away,D,true,Stadio Olimpico,Stade olympique de Rome,Rome,Domenico Tedesco,,https://www.rbfa.be/en/international-game/14078
14079,2024-10-14,20:45,UEFA Nations League,Uefa Nations League 2025,Belgium,France,1,2,1-2,France,home,L,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Domenico Tedesco,,https://www.rbfa.be/en/international-game/14079
14080,2024-11-14,20:45,UEFA Nations League,Uefa Nations League 2025,Belgium,Italy,0,1,0-1,Italy,home,L,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Domenico Tedesco,,https://www.rbfa.be/en/international-game/14080
14081,2024-11-17,20:45,UEFA Nations League,Uefa Nations League 2025,Israel,Belgium,1,0,1-0,Israel,away,L,true,Bozsik Aréna,Bozsik Aréna,Budapest,Domenico Tedesco,,https://www.rbfa.be/en/international-game/14081
14496,2025-03-20,20:45,UEFA Nations League,,Ukraine,Belgium,3,1,3-1,Ukraine,away,L,true,Estadio Enrique Roca De Murcia,Estadio Enrique Roca De Murcia,Murcia,Rudi Garcia,,https://www.rbfa.be/en/international-game/14496
14497,2025-03-23,20:45,UEFA Nations League,,Belgium,Ukraine,3,0,3-0,Ukraine,home,W,true,Rc Genk,Rc Genk,Genk,Rudi Garcia,,https://www.rbfa.be/en/international-game/14497
14519,2025-06-06,20:45,FIFA WC Qualifiers,United States-Canada-Mexico - 2026,North Macedonia,Belgium,1,1,1-1,North Macedonia,away,D,true,National Arena Todor Proeski,National Arena Todor Proeski,Skopje,Rudi Garcia,,https://www.rbfa.be/en/international-game/14519
14520,2025-06-09,20:45,FIFA WC Qualifiers,United States-Canada-Mexico - 2026,Belgium,Wales,4,3,4-3,Wales,home,W,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Rudi Garcia,,https://www.rbfa.be/en/international-game/14520
14521,2025-09-04,20:45,FIFA WC Qualifiers,United States-Canada-Mexico - 2026,Liechtenstein,Belgium,0,6,0-6,Liechtenstein,away,W,true,Rheinpark Stadium,Rheinpark Stadium,Vaduz,Rudi Garcia,,https://www.rbfa.be/en/international-game/14521
14522,2025-09-07,20:45,FIFA WC Qualifiers,United States-Canada-Mexico - 2026,Belgium,Kazakhstan,6,0,6-0,Kazakhstan,home,W,true,Lotto Park,Lotto Park,Anderlecht,Rudi Garcia,,https://www.rbfa.be/en/international-game/14522
14523,2025-10-10,20:45,FIFA WC Qualifiers,United States-Canada-Mexico - 2026,Belgium,North Macedonia,0,0,0-0,North Macedonia,home,D,true,K.A.A. Gent,K.A.A. Gent,Gent,Rudi Garcia,,https://www.rbfa.be/en/international-game/14523
14524,2025-10-13,20:45,FIFA WC Qualifiers,United States-Canada-Mexico - 2026,Wales,Belgium,2,4,2-4,Wales,away,W,true,Cardiff City Stadium,Cardiff City Stadium,Cardiff,Rudi Garcia,,https://www.rbfa.be/en/international-game/14524
14525,2025-11-15,15:00,FIFA WC Qualifiers,United States-Canada-Mexico - 2026,Kazakhstan,Belgium,1,1,1-1,Kazakhstan,away,D,true,Astana Arena,Astana Arena,Astana,Claude Fichaux,,https://www.rbfa.be/en/international-game/14525
14526,2025-11-18,20:45,FIFA WC Qualifiers,United States-Canada-Mexico - 2026,Belgium,Liechtenstein,7,0,7-0,Liechtenstein,home,W,true,Stade Maurice Dufrasne,Stade Maurice Dufrasne,Liège,Rudi Garcia,,https://www.rbfa.be/en/international-game/14526
14889,2026-03-28,20:30,International friendly,,USA,Belgium,2,5,2-5,USA,away,W,true,Atlanta Stadium,Atlanta Stadium,Atlanta,Rudi Garcia,,https://www.rbfa.be/en/international-game/14889
14890,2026-04-01,03:00,International friendly,,Mexico,Belgium,1,1,1-1,Mexico,away,D,true,Soldier Field,Soldier Field,Chicago,Rudi Garcia,,https://www.rbfa.be/en/international-game/14890
14989,2026-06-02,18:00,International friendly,,Croatia,Belgium,0,2,0-2,Croatia,away,W,true,Rujevica Stadium,Rujevica Stadium,Rijeka,Rudi Garcia,,https://www.rbfa.be/en/international-game/14989
15009,2026-06-06,15:00,International friendly,,Belgium,Tunisia,,,,Tunisia,home,,false,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,,,https://www.rbfa.be/en/international-game/15009
14891,2026-06-15,21:00,FIFA World Cup,,Belgium,Egypt,,,,Egypt,home,,false,Lumen Field,Lumen Field,Seattle,,,https://www.rbfa.be/en/international-game/14891
14892,2026-06-21,21:00,FIFA World Cup,,Belgium,Iran,,,,Iran,home,,false,Sofi Stadium,Sofi Stadium,Los Angeles,,,https://www.rbfa.be/en/international-game/14892
14893,2026-06-27,05:00,FIFA World Cup,,New Zealand,Belgium,,,,New Zealand,away,,false,Bc Place Stadium,Bc Place Stadium,Vancouver,,,https://www.rbfa.be/en/international-game/14893
