Date,Lieu,,Hôte,Visiteur,,Score,Compétition,Article,,Vidéo,,Vidéo
12/09/2023,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Estonie,https://ds1.static.rtbf.be/uploader/image/d/c/5/beta_ecf394dd9d2f99331c6db274968c604b.png,5-0,Qualifs Euro 24,https://www.rtbf.be/article/mission-accomplie-les-diables-rouges-se-rassurent-contre-lestonie-et-font-un-grand-pas-vers-leuro-2024-11254178,"<a href=""https://auvio.rtbf.be/media/diables-rouges-belgique-estonie-12-septembre-2023-5-0-3081857"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-belgique-estonie-12-septembre-2023-5-0-3081857,200,https://auvio.rtbf.be/media/diables-rouges-belgique-estonie-12-septembre-2023-5-0-3081857
09/09/2023,Bakou,https://static-content.rtbf.be/uploader/image/c/4/8/beta_1bd1a9aaea29653df2909c5bbe2a3685.png,Azerbaidjan,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,0-1,Qualifs Euro 24,https://www.rtbf.be/article/diables-rouges-bousculee-par-l-azerbaidjan-la-belgique-s-en-sort-grace-a-un-but-chanceux-de-carrasco-11250932,"<a href=""https://auvio.rtbf.be/media/diables-rouges-azerbaidjan-belgique-09-septembre-2023-0-1-3080594"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-azerbaidjan-belgique-09-septembre-2023-0-1-3080594,200,https://auvio.rtbf.be/media/diables-rouges-azerbaidjan-belgique-09-septembre-2023-0-1-3080594
20/06/2023,Tallinn,https://ds1.static.rtbf.be/uploader/image/d/c/5/beta_ecf394dd9d2f99331c6db274968c604b.png,Estonie,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,0-3,Qualifs Euro 24,https://www.rtbf.be/article/les-diables-rouges-s-imposent-sans-briller-en-estonie-et-remercient-encore-lukaku-11215619,"<a href=""https://auvio.rtbf.be/media/diables-rouges-estonie-belgique-20-juin-2023-0-3-3051077"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-estonie-belgique-20-juin-2023-0-3-3051077,200,https://auvio.rtbf.be/media/diables-rouges-estonie-belgique-20-juin-2023-0-3-3051077
17/06/2023,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Autriche,https://ds1.static.rtbf.be/uploader/image/b/d/e/beta_7275f874f6e0009d578d68577b51e004.png,1-1,Qualifs Euro 24,https://www.rtbf.be/article/diables-rouges-une-belgique-a-deux-visages-bute-sur-lautriche-et-remercie-lukaku-11214263,"<a href=""https://auvio.rtbf.be/media/diables-rouges-belgique-autriche-17-juin-2023-1-1-3049771"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-belgique-autriche-17-juin-2023-1-1-3049771,200,https://auvio.rtbf.be/media/diables-rouges-belgique-autriche-17-juin-2023-1-1-3049771
28/03/2023,Cologne,https://ds1.static.rtbf.be/uploader/image/2/a/9/beta_90e1d8b39c834e5eed79553e84915465.png,Allemagne,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,2-3,Amical,https://www.rtbf.be/article/irresistible-en-premiere-mi-temps-solidaire-en-deuxieme-la-belgique-s-impose-en-allemagne-11173981,"<a href=""https://auvio.rtbf.be/media/diables-rouges-allemagne-belgique-28-mars-2023-1-3-3016911"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-allemagne-belgique-28-mars-2023-1-3-3016911,200,https://auvio.rtbf.be/media/diables-rouges-allemagne-belgique-28-mars-2023-1-3-3016911
24/03/2023,Solna,https://ds1.static.rtbf.be/uploader/image/3/0/a/beta_4e75a0b90d067bf56010e4a7fdcaa01e.png,Suède,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,0-3,Qualifs Euro 24,https://www.rtbf.be/article/la-belgique-version-tedesco-s-impose-en-suede-avec-un-triple-de-lukaku-11171754,"<a href=""https://auvio.rtbf.be/media/diables-rouges-suede-belgique-24-mars-2023-0-3-3015385"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-suede-belgique-24-mars-2023-0-3-3015385,200,https://auvio.rtbf.be/media/diables-rouges-suede-belgique-24-mars-2023-0-3-3015385
01/12/2022,Al Rayyyan,https://ds1.static.rtbf.be/uploader/image/6/5/d/beta_628df624a76b9b87187c46d5e2e4fe59.png,Croatie,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,0-0,CM 22,https://www.rtbf.be/article/les-diables-rouges-gaspillent-contre-la-croatie-et-sont-elimines-de-la-coupe-du-monde-11083690,"<a href=""https://auvio.rtbf.be/media/coupe-du-monde-2022-coupe-du-monde-2022-2968472"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/coupe-du-monde-2022-coupe-du-monde-2022-2968472,200,https://auvio.rtbf.be/media/coupe-du-monde-2022-coupe-du-monde-2022-2968472
27/11/2022,Doha,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Maroc,https://ds1.static.rtbf.be/uploader/image/f/9/a/beta_0d3822047dc76422ddb18d5ee38088c8.png,0-2,CM 22,https://www.rtbf.be/article/coupe-du-monde-2022-une-belgique-insipide-se-fait-surprendre-par-le-maroc-et-jouera-sa-qualification-face-a-la-croatie-0-2-11083627,"<a href=""https://auvio.rtbf.be/media/coupe-du-monde-2022-coupe-du-monde-2022-2966556"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/coupe-du-monde-2022-coupe-du-monde-2022-2966556,200,https://auvio.rtbf.be/media/coupe-du-monde-2022-coupe-du-monde-2022-2966556
23/11/2022,Al Rayyyan,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Canada,https://ds1.static.rtbf.be/uploader/image/4/c/3/beta_635635cdd599a25ac535310d70c30881.png,1-0,CM 22,https://www.rtbf.be/article/coupe-du-monde-2022-des-diables-rouges-bouscules-s-imposent-sans-briller-face-au-canada-11083425,"<a href=""https://auvio.rtbf.be/media/coupe-du-monde-2022-coupe-du-monde-2022-2965114"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/coupe-du-monde-2022-coupe-du-monde-2022-2965114,200,https://auvio.rtbf.be/media/coupe-du-monde-2022-coupe-du-monde-2022-2965114
18/11/2022,Ardiya,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Égypte,https://static-content.rtbf.be/uploader/image/b/a/f/beta_0bec926bb388d8df2afde21573c7760c.png,1-2,Amical,https://www.rtbf.be/article/la-belgique-s-incline-face-a-l-Égypte-a-cinq-jours-de-son-entree-en-lice-a-la-coupe-du-monde-11104799,"<a href=""https://auvio.rtbf.be/media/diables-rouges-Égypte-belgique-18-novembre-2022-2-1-2963179"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-Égypte-belgique-18-novembre-2022-2-1-2963179,200,https://auvio.rtbf.be/media/diables-rouges-Égypte-belgique-18-novembre-2022-2-1-2963179
25/09/2022,Amsterdam,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,Pays-Bas,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,1-0,Nations League 23,https://www.rtbf.be/article/pays-bas-belgique-les-diables-rouges-condamnes-a-l-exploit-direct-audio-et-commente-des-18h-11072433,"<a href=""https://auvio.rtbf.be/media/diables-rouges-pays-bas-belgique-25-septembre-2022-1-0-2943570"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-pays-bas-belgique-25-septembre-2022-1-0-2943570,200,https://auvio.rtbf.be/media/diables-rouges-pays-bas-belgique-25-septembre-2022-1-0-2943570
22/09/2022,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pays de Galles,https://ds1.static.rtbf.be/uploader/image/b/9/5/beta_fcc5c463793f1724ca2e8957ab5ceae9.png,2-1,Nations League 23,https://www.rtbf.be/article/une-belgique-a-deux-visages-s-impose-face-au-pays-de-galles-grace-a-un-de-bruyne-xxl-video-11069869,"<a href=""https://auvio.rtbf.be/media/diables-rouges-belgique-pays-de-galles-22-septembre-2022-2-1-2942462"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-belgique-pays-de-galles-22-septembre-2022-2-1-2942462,200,https://auvio.rtbf.be/media/diables-rouges-belgique-pays-de-galles-22-septembre-2022-2-1-2942462
14/06/2022,Warschau,https://ds1.static.rtbf.be/uploader/image/c/5/f/beta_c1b33ce3efc849efb8923c5427f61eb4.png,Pologne,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,0-1,Nations League 23,https://www.rtbf.be/article/pologne-belgique-les-diables-souffrent-en-fin-de-match-mais-s-imposent-grace-a-batshuayi-11011612,"<a href=""https://auvio.rtbf.be/media/diables-rouges-belgique-pologne-08-juin-2022-6-1-2906514"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-belgique-pologne-08-juin-2022-6-1-2906514,200,https://auvio.rtbf.be/media/diables-rouges-belgique-pologne-08-juin-2022-6-1-2906514
11/06/2022,Cardiff,https://ds1.static.rtbf.be/uploader/image/b/9/5/beta_fcc5c463793f1724ca2e8957ab5ceae9.png,pays de Galles,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,1-1,Nations League 23,https://www.rtbf.be/article/des-diables-rouges-peu-inspires-encore-une-fois-frustres-par-le-pays-de-galles-11009364,"<a href=""https://auvio.rtbf.be/media/diables-rouges-pays-de-galles-belgique-11-juin-2022-1-1-2907239"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-pays-de-galles-belgique-11-juin-2022-1-1-2907239,200,https://auvio.rtbf.be/media/diables-rouges-pays-de-galles-belgique-11-juin-2022-1-1-2907239
08/06/2022,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pologne,https://ds1.static.rtbf.be/uploader/image/c/5/f/beta_c1b33ce3efc849efb8923c5427f61eb4.png,6-1,Nations League 23,https://www.rtbf.be/article/les-diables-rouges-redressent-la-tete-et-se-font-plaisir-face-a-la-pologne-11007840,"<a href=""https://auvio.rtbf.be/media/diables-rouges-belgique-pologne-08-juin-2022-6-1-2906514"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-belgique-pologne-08-juin-2022-6-1-2906514,200,https://auvio.rtbf.be/media/diables-rouges-belgique-pologne-08-juin-2022-6-1-2906514
03/06/2022,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pays-Bas,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,1-4,Nations League 23,https://www.rtbf.be/article/les-pays-bas-infligent-une-veritable-correction-a-des-diables-rouges-apathiques-1-4-11003408,"<a href=""https://auvio.rtbf.be/media/diables-rouges-belgique-pays-bas-03-juin-2022-1-4-2905079"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-belgique-pays-bas-03-juin-2022-1-4-2905079,200,https://auvio.rtbf.be/media/diables-rouges-belgique-pays-bas-03-juin-2022-1-4-2905079
29/03/2022,Anderlecht,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Burkina Faso,,3-0,Amical,https://www.rtbf.be/article/les-diables-rouges-version-u50-montent-d-un-cran-et-battent-le-burkina-faso-3-0-10963811,"<a href=""https://auvio.rtbf.be/media/diables-rouges-belgique-burkina-faso-29-mars-2022-3-0-2880795"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-belgique-burkina-faso-29-mars-2022-3-0-2880795,200,https://auvio.rtbf.be/media/diables-rouges-belgique-burkina-faso-29-mars-2022-3-0-2880795
26/03/2022,Dublin,https://ds1.static.rtbf.be/uploader/image/6/c/8/beta_6113da8b65c42624359cbbc1b82dd069.png,Irlande,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,2-2,Amical,https://www.rtbf.be/article/les-diables-rouges-remontes-a-deux-reprises-partagent-en-irlande-10961711,"<a href=""https://auvio.rtbf.be/media/diables-rouges-irlande-belgique-26-mars-2022-2-2-2879675"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-irlande-belgique-26-mars-2022-2-2-2879675,200,https://auvio.rtbf.be/media/diables-rouges-irlande-belgique-26-mars-2022-2-2-2879675
16/11/2021,Cardiff,https://ds1.static.rtbf.be/uploader/image/b/9/5/beta_fcc5c463793f1724ca2e8957ab5ceae9.png,pays de Galles,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,1-1,Qualifs CM 22,https://www.rtbf.be/article/les-diables-rouges-partagent-l-enjeu-au-pays-de-galles-au-terme-d-un-match-a-deux-visages-1-1-10878938,"<a href=""https://auvio.rtbf.be/media/diables-rouges-pays-de-galles-belgique-16-novembre-2021-1-1-2832548"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-pays-de-galles-belgique-16-novembre-2021-1-1-2832548,200,https://auvio.rtbf.be/media/diables-rouges-pays-de-galles-belgique-16-novembre-2021-1-1-2832548
13/11/2021,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Estonie,https://ds1.static.rtbf.be/uploader/image/d/c/5/beta_ecf394dd9d2f99331c6db274968c604b.png,3-1,Qualifs CM 22,https://www.rtbf.be/article/des-diables-eclatants-s-imposent-face-a-l-estonie-et-se-qualifient-pour-la-coupe-du-monde-2022-10877460,"<a href=""https://auvio.rtbf.be/media/diables-rouges-belgique-estonie-13-novembre-2021-3-1-2831509"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-belgique-estonie-13-novembre-2021-3-1-2831509,200,https://auvio.rtbf.be/media/diables-rouges-belgique-estonie-13-novembre-2021-3-1-2831509
10/10/2021,Turin,https://ds1.static.rtbf.be/uploader/image/d/f/1/beta_0ae637143d6f38c971f6e3c0be0c86a8.png,Italie,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,2-1,Nations League 21,https://www.rtbf.be/article/nations-league-des-diables-rouges-malchanceux-s-inclinent-face-aux-champions-d-europe-italiens-2-1-10856566,"<a href=""https://auvio.rtbf.be/media/diables-rouges-italie-belgique-10-octobre-2021-2-1-2819771"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-italie-belgique-10-octobre-2021-2-1-2819771,200,https://auvio.rtbf.be/media/diables-rouges-italie-belgique-10-octobre-2021-2-1-2819771
07/10/2021,Turin,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,France,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,2-3,Nations League 21,https://www.rtbf.be/article/nations-league-les-diables-rouges-gaspillent-une-avance-de-deux-buts-et-s-inclinent-2-3-face-a-la-france-10855673,"<a href=""https://auvio.rtbf.be/media/diables-rouges-belgique-france-07-septembre-2021-2-3-2819253"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-belgique-france-07-septembre-2021-2-3-2819253,200,https://auvio.rtbf.be/media/diables-rouges-belgique-france-07-septembre-2021-2-3-2819253
08/09/2021,Kazan,https://static-content.rtbf.be/uploader/image/1/c/9/beta_81905169587a3d11dbb21e770a395e88.png,Biélorussie,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,0-1,Qualifs CM 22,https://www.rtbf.be/article/les-diables-rouges-s-imposent-sur-le-plus-petit-ecart-au-bout-de-l-ennui-face-a-la-bielorussie-10837001,"<a href=""https://auvio.rtbf.be/media/diables-rouges-bielorussie-belgique-08-septembre-2021-0-1-2808143"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-bielorussie-belgique-08-septembre-2021-0-1-2808143,200,https://auvio.rtbf.be/media/diables-rouges-bielorussie-belgique-08-septembre-2021-0-1-2808143
05/09/2021,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,République tchèque,https://ds1.static.rtbf.be/uploader/image/b/d/8/beta_5941061aaaa112701d989493329df905.png,3-0,Qualifs CM 22,https://www.rtbf.be/article/les-diables-rouges-deroulent-face-a-la-republique-tcheque-et-se-rapprochent-du-qatar-10835849,"<a href=""https://auvio.rtbf.be/media/diables-rouges-belgique-republique-tcheque-05-septembre-2021-3-0-2807080"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-belgique-republique-tcheque-05-septembre-2021-3-0-2807080,200,https://auvio.rtbf.be/media/diables-rouges-belgique-republique-tcheque-05-septembre-2021-3-0-2807080
02/09/2021,Talin,https://ds1.static.rtbf.be/uploader/image/d/c/5/beta_ecf394dd9d2f99331c6db274968c604b.png,Estonie,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,2-5,Qualifs CM 22,https://www.rtbf.be/article/estonie-belgique-les-diables-rouges-s-imposent-2-5-et-se-rapprochent-de-la-coupe-du-monde-2022-au-qatar-10833953,"<a href=""https://auvio.rtbf.be/media/diables-rouges-estonie-belgique-02-septembre-2021-2-5-2806155"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-estonie-belgique-02-septembre-2021-2-5-2806155,200,https://auvio.rtbf.be/media/diables-rouges-estonie-belgique-02-septembre-2021-2-5-2806155
02/07/2021,Munich,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Italie,https://ds1.static.rtbf.be/uploader/image/d/f/1/beta_0ae637143d6f38c971f6e3c0be0c86a8.png,1-2,Euro 2020,https://www.rtbf.be/article/euro-2020-l-italie-eteint-les-espoirs-des-diables-et-affrontera-l-espagne-en-demi-finale-10797181,"<a href=""https://auvio.rtbf.be/media/euro-2020-belgique-italie-02-juillet-2021-1-2-2787823"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/euro-2020-belgique-italie-02-juillet-2021-1-2-2787823,200,https://auvio.rtbf.be/media/euro-2020-belgique-italie-02-juillet-2021-1-2-2787823
27/06/2021,Séville,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Portugal,https://ds1.static.rtbf.be/uploader/image/8/8/e/beta_2c6da37f3e71e875008aab66fa999ea6.png,1-0,Euro 2020,https://www.rtbf.be/article/belgique-portugal-des-diables-rouges-domines-mais-efficaces-degoutent-le-portugal-et-affronteront-l-italie-en-quarts-10793193,"<a href=""https://auvio.rtbf.be/media/euro-2020-belgique-portugal-27-juin-2021-1-0-2785811"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/euro-2020-belgique-portugal-27-juin-2021-1-0-2785811,200,https://auvio.rtbf.be/media/euro-2020-belgique-portugal-27-juin-2021-1-0-2785811
21/06/2021,Saint-Petersburg,https://static-content.rtbf.be/uploader/image/6/e/2/beta_0382c58ffaa212e2caeb9ae3d4a18e26.png,Finlande,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,0-2,Euro 2020,https://www.rtbf.be/article/finlande-belgique-les-diables-rouges-realisent-le-sans-faute-en-battant-la-finlande-0-2-10788705,"<a href=""https://auvio.rtbf.be/media/euro-2020-finlande-belgique-21-juin-2021-0-2-2783621"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/euro-2020-finlande-belgique-21-juin-2021-0-2-2783621,200,https://auvio.rtbf.be/media/euro-2020-finlande-belgique-21-juin-2021-0-2-2783621
17/06/2021,Copenhague,https://ds1.static.rtbf.be/uploader/image/c/4/c/beta_cc435abd09c7871251ae85e86f660044.png,Danemark,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,1-2,Euro 2020,https://www.rtbf.be/article/euro-2020-les-diables-rouges-resistent-a-la-furia-danoise-et-se-qualifient-dans-la-douleur-a-copenhague-videos-10771300,"<a href=""https://auvio.rtbf.be/media/euro-2020-danemark-belgique-17-juin-2021-1-2-2782206"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/euro-2020-danemark-belgique-17-juin-2021-1-2-2782206,200,https://auvio.rtbf.be/media/euro-2020-danemark-belgique-17-juin-2021-1-2-2782206
12/06/2021,Saint-Petersburg,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Russie,https://ds1.static.rtbf.be/uploader/image/a/7/b/beta_bc95ae745631e8525893665d44d3bfd2.png,3-0,Euro 2020,https://www.rtbf.be/article/les-diables-rouges-maitrisent-la-russie-pour-leur-entree-dans-l-euro-10771214,"<a href=""https://auvio.rtbf.be/media/euro-2020-belgique-russie-12-juin-2021-3-0-2780228"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/euro-2020-belgique-russie-12-juin-2021-3-0-2780228,200,https://auvio.rtbf.be/media/euro-2020-belgique-russie-12-juin-2021-3-0-2780228
03/06/2021,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Grèce,https://static-content.rtbf.be/uploader/image/2/8/6/beta_c021e3ce519c47364bed871ee5493119.png,1-1,Amical,https://www.rtbf.be/article/les-diables-rouges-accroches-par-la-grece-au-terme-d-un-partage-en-mode-mineur-10771495,"<a href=""https://auvio.rtbf.be/media/diables-rouges-belgique-grece-03-juin-2021-1-1-2776821"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-belgique-grece-03-juin-2021-1-1-2776821,200,https://auvio.rtbf.be/media/diables-rouges-belgique-grece-03-juin-2021-1-1-2776821
30/03/2021,Louvain,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Biélorussie,https://static-content.rtbf.be/uploader/image/1/c/9/beta_81905169587a3d11dbb21e770a395e88.png,8-0,Qualifs CM 22,https://www.rtbf.be/article/belgique-bielorussie-dechaines-des-diables-rouges-remodeles-brutalisent-la-bielorussie-8-0-10729407,"<a href=""https://auvio.rtbf.be/media/diables-rouges-belgique-bielorussie-30-mars-2021-8-0-2752878"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-belgique-bielorussie-30-mars-2021-8-0-2752878,200,https://auvio.rtbf.be/media/diables-rouges-belgique-bielorussie-30-mars-2021-8-0-2752878
27/03/2021,Prague,https://ds1.static.rtbf.be/uploader/image/b/d/8/beta_5941061aaaa112701d989493329df905.png,République tchèque,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,1-1,Qualifs CM 22,https://www.rtbf.be/article/european-qualifiers-les-diables-rouges-souffrent-et-ramenent-un-point-face-a-la-republique-tcheque-10727259,"<a href=""https://auvio.rtbf.be/media/diables-rouges-republique-tcheque-belgique-27-mars-2021-1-1-2751833"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-republique-tcheque-belgique-27-mars-2021-1-1-2751833,200,https://auvio.rtbf.be/media/diables-rouges-republique-tcheque-belgique-27-mars-2021-1-1-2751833
24/03/2021,Louvain,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pays de Galles,https://ds1.static.rtbf.be/uploader/image/b/9/5/beta_fcc5c463793f1724ca2e8957ab5ceae9.png,3-1,Qualifs CM 22,https://www.rtbf.be/article/european-qualifiers-renversants-les-diables-rouges-prennent-leur-revanche-face-au-pays-de-galles-3-1-10724883,"<a href=""https://auvio.rtbf.be/media/diables-rouges-belgique-pays-de-galles-24-mars-2021-3-1-2750558"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-belgique-pays-de-galles-24-mars-2021-3-1-2750558,200,https://auvio.rtbf.be/media/diables-rouges-belgique-pays-de-galles-24-mars-2021-3-1-2750558
06/03/2021,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Croatie,https://ds1.static.rtbf.be/uploader/image/6/5/d/beta_628df624a76b9b87187c46d5e2e4fe59.png,1-0,Amical,https://www.rtbf.be/article/les-diables-se-rassurent-en-s-imposant-face-a-la-croatie-1-0-eden-hazard-joue-dix-minutes-10771514,"<a href=""https://auvio.rtbf.be/media/diables-rouges-belgique-croatie-06-juin-2021-1-0-2777794"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-belgique-croatie-06-juin-2021-1-0-2777794,200,https://auvio.rtbf.be/media/diables-rouges-belgique-croatie-06-juin-2021-1-0-2777794
18/11/2020,Louvain,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Danemark,https://ds1.static.rtbf.be/uploader/image/c/4/c/beta_cc435abd09c7871251ae85e86f660044.png,4-2,Nations League 21,https://www.rtbf.be/article/diables-rouges-suivez-belgique-danemark-en-direct-live-audio-et-commente-20h45-10633734,"<a href=""https://auvio.rtbf.be/media/diables-rouges-belgique-danemark-18-novembre-2020-4-2-2705235"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-belgique-danemark-18-novembre-2020-4-2-2705235,200,https://auvio.rtbf.be/media/diables-rouges-belgique-danemark-18-novembre-2020-4-2-2705235
